,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,MAE,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
0,2646.0,0.0,1e-09,3.16227766016838e-09,1e-08,3.16227766016838e-08,1e-07,3.16227766016838e-07,1e-06,3.16227766016838e-06,1e-05,3.16227766016838e-05,1.0,0.96987199349681,0.910672630503985,0.763170596891925,0.50532227298188,0.242940276537969,0.090545989856834,0.02961841236695,0.009236642354101,0.002876949928857,0.00090378079817,1.00406556054719,2.99995275398453e-08,-11.21425,47776898.6188437,0.0140221775674,1.0,1.0,1e-09,3.35981828628379e-09,1.12883789168469e-08,3.79269019073225e-08,1.27427498570313e-07,4.2813323987194e-07,1.43844988828766e-06,4.83293023857175e-06,1.62377673918872e-05,5.45559478116851e-05,0.000183298071083,0.000615848211066,0.002069138081115,0.006951927961776,0.023357214690901,0.078475997035146,0.263665089873035,0.885866790410083,2.97635144163131,10.0,282.8,297.2,340.2,444.5,599.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.9,291.1,321.1,391.6,508.0,644.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,48.1551658703404,34.32,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,0.000285247934774,9.00835816355793e-05,2.84724857478445e-05,9.00661796402597e-06,2.84589392143823e-06,8.97867492326241e-07,2.82007634659685e-07,8.72077850831544e-08,2.55533556574194e-08,6.1117952220438915e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2671.0,0.0,3.16227766016838e-10,1e-09,3.16227766016838e-09,1e-08,3.16227766016838e-08,1e-07,3.16227766016838e-07,1e-06,3.16227766016838e-06,1e-05,1.0,0.985901359439169,0.957017789188534,0.877422329968108,0.703310650617154,0.46226211363883,0.276380302079999,0.176634387191375,0.112803373364233,0.056847152691896,0.018227873438042,0.751323192509704,2.30670554155092e-06,-11.21425,78175857.118672,4.61760721271691e-05,1.0,1.0,3.16227766016838e-10,1.12883789168469e-09,4.0296113202004e-09,1.43844988828766e-08,5.13483290743756e-08,1.83298071083244e-07,6.54318912971297e-07,2.33572146909012e-06,8.3378222347179e-06,2.97635144163132e-05,0.000106246783089,0.000379269019073,0.001353876180023,0.004832930238572,0.01725210549942,0.061584821106603,0.219839264886229,0.784759970351462,2.80135676119887,10.0,278.8,284.8,304.2,357.4,466.9,621.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.0,288.2,305.3,342.2,408.4,501.9,608.3,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,54.8071467359261,33.3666666666667,3.16227766016838e-05,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,0.003801876728943,0.000668663985543,0.000116956921287,2.1330260988171e-05,5.50336228782982e-06,1.73950263794284e-06,5.4872281226674e-07,1.7237129297797e-07,5.33446206277868e-08,1.56753332795247e-08,3.76557275231568e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2883.0,0.0,1e-09,3.16227766016838e-09,1e-08,3.16227766016838e-08,1e-07,3.16227766016838e-07,1e-06,3.16227766016838e-06,1e-05,3.16227766016838e-05,1.0,0.972872117822438,0.922490262002377,0.806386437891979,0.622795626147801,0.437882309191873,0.280540056369766,0.140869041837822,0.046155499306026,0.010140114966761,0.001904825691927,0.722433182200665,6.95039590993545e-06,-7.8585,61114646.3623901,0.000307287505116,1.0,1.0,1e-09,3.35981828628379e-09,1.12883789168469e-08,3.79269019073225e-08,1.27427498570313e-07,4.2813323987194e-07,1.43844988828766e-06,4.83293023857175e-06,1.62377673918872e-05,5.45559478116851e-05,0.000183298071083,0.000615848211066,0.002069138081115,0.006951927961776,0.023357214690901,0.078475997035146,0.263665089873035,0.885866790410083,2.97635144163131,10.0,282.5,295.8,333.5,419.1,565.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,283.0,291.8,311.0,348.8,411.7,497.4,594.5,692.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,76.1123905812976,50.12,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,0.000342719801893,6.68647048866025e-05,2.11409267770712e-05,6.6830649186702e-06,2.11154542478705e-06,6.66241925017554e-07,2.09245086984596e-07,6.47473141111339e-08,1.9027861898047e-08,4.571410747155721e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3101.0,0.0,1e-09,3.16227766016838e-09,1e-08,3.16227766016838e-08,1e-07,3.16227766016838e-07,1e-06,3.16227766016838e-06,1e-05,3.16227766016838e-05,1.0,0.966991216977101,0.902563750482523,0.745350721421123,0.48014187864665,0.224815295256996,0.082492726128632,0.026586494143075,0.008181070439437,0.002530720104483,0.000792822546499,1.00550016121185,2.64888879015749e-08,-4.50275,47776898.6188437,0.129220526530638,1.0,1.0,1e-09,3.35981828628379e-09,1.12883789168469e-08,3.79269019073225e-08,1.27427498570313e-07,4.2813323987194e-07,1.43844988828766e-06,4.83293023857175e-06,1.62377673918872e-05,5.45559478116851e-05,0.000183298071083,0.000615848211066,0.002069138081115,0.006951927961776,0.023357214690901,0.078475997035146,0.263665089873035,0.885866790410083,2.97635144163131,10.0,283.1,298.1,343.0,450.2,608.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.4,292.5,325.0,399.7,519.0,655.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,46.5774838307095,32.98,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,0.000249985793058,7.89315199376997e-05,2.49541631199189e-05,7.88988878912326e-06,2.49315256181477e-06,7.87707790554311e-07,2.47126849915246e-07,7.66787564909504e-08,2.26733562425572e-08,5.4231274808831605e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3215.0,0.0,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,,1.0,0.975901268202711,0.927792475992446,0.803646293700888,0.566991808071332,0.294638883014,0.114625855153824,0.036222376846057,0.008836678726657,0.0,,0.999951175694581,0.041320117440371,-1.147,30.0,0.01,1.0,1.0,0.001,0.001623776739189,0.00263665089873,0.004281332398719,0.006951927961776,0.011288378916847,0.018329807108324,0.029763514416313,0.048329302385718,0.078475997035146,0.127427498570313,0.206913808111479,0.335981828628378,0.545559478116851,0.885866790410082,1.43844988828766,2.33572146909012,3.79269019073225,6.15848211066026,10.0,280.7,283.3,287.5,294.2,304.5,320.3,343.7,376.9,421.4,475.4,533.9,590.3,640.7,683.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.0,282.2,285.7,291.1,299.7,312.5,331.2,357.1,391.0,432.7,480.8,533.1,587.4,642.1,695.9,1000.0,1000.0,1000.0,1000.0,1000.0,31.6220086106406,23.5142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3241.0,0.0,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,1.0,0.966443969913204,0.90162340514631,0.747444642494326,0.499461482719155,0.275162129172124,0.152181952803316,0.090243035191656,0.048658217938094,0.019865787951751,0.00545418419414,0.834790455142951,0.008865370606539,-1.147,435.186948652929,4.61760721271691e-05,1.0,1.0,0.0001,0.000183298071083,0.000335981828628,0.000615848211066,0.001128837891685,0.002069138081115,0.003792690190732,0.006951927961776,0.012742749857031,0.023357214690901,0.042813323987194,0.078475997035146,0.143844988828766,0.263665089873036,0.483293023857175,0.885866790410082,1.62377673918872,2.97635144163132,5.45559478116851,10.0,281.0,284.6,291.1,302.3,320.7,349.4,391.0,446.6,514.4,589.3,665.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,283.9,288.7,296.3,308.0,325.6,350.7,384.5,426.8,476.3,530.7,587.3,644.4,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,32.4413736958336,20.5,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3242.0,0.0,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,1.0,0.971003425619598,0.915326310369577,0.782133772328581,0.564916834576066,0.360028418751852,0.229494633754305,0.139044229907307,0.066906527569826,0.023509124907416,0.005881089146694,0.726876608112476,0.022137819297887,-1.147,435.186948652929,0.000119118974139,1.0,1.0,0.0001,0.000183298071083,0.000335981828628,0.000615848211066,0.001128837891685,0.002069138081115,0.003792690190732,0.006951927961776,0.012742749857031,0.023357214690901,0.042813323987194,0.078475997035146,0.143844988828766,0.263665089873036,0.483293023857175,0.885866790410082,1.62377673918872,2.97635144163132,5.45559478116851,10.0,281.0,284.6,291.1,302.3,320.7,349.5,391.5,448.0,517.4,594.9,674.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,284.5,288.9,295.3,304.8,318.5,337.4,362.5,394.3,432.5,475.9,523.1,572.1,621.9,671.3,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,66.2933014578534,42.4727272727273,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3283.0,0.0,1e-06,3.16227766016838e-06,1e-05,3.16227766016838e-05,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,1.0,0.979745861248833,0.938644492024409,0.828459559945965,0.604201489666856,0.324615968274601,0.130359158053657,0.043767376043459,0.013513464290007,0.004117237340308,0.001274790909967,1.0056950140509,4.54421932748446e-05,-1.147,26432.4103367675,0.217202891472087,1.0,1.0,1e-06,2.33572146909012e-06,5.45559478116851e-06,1.27427498570313e-05,2.97635144163132e-05,6.95192796177561e-05,0.000162377673919,0.000379269019073,0.00088586679041,0.002069138081115,0.004832930238572,0.011288378916847,0.026366508987304,0.061584821106603,0.143844988828766,0.335981828628378,0.784759970351461,1.83298071083243,4.28133239871939,10.0,280.2,285.2,296.4,320.9,370.1,454.8,566.0,676.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.4,283.4,292.3,311.3,348.0,408.5,491.0,585.3,681.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,45.5472831242435,31.3,0.1,0.316227766016838,1.0,3.16227766016838,10.0,,,,,,,0.000397616240668,0.000122749875124,3.60107088287978e-05,8.6512363759986e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5211.0,0.0,1e-06,3.16227766016838e-06,1e-05,3.16227766016838e-05,0.0001,0.000316227766017,0.001,0.003162277660168,0.01,0.031622776601684,1.0,0.967029930380468,0.902831646801434,0.746547591756194,0.482817806529739,0.227262301945765,0.083421467377481,0.027806650854573,0.008791496405863,0.002527973933798,0.000739357782458,1.00232016605282,2.87318215594353e-05,-219.45,73790.7618159219,0.076013857878679,1.0,1.0,1e-06,2.33572146909012e-06,5.45559478116851e-06,1.27427498570313e-05,2.97635144163132e-05,6.95192796177561e-05,0.000162377673919,0.000379269019073,0.00088586679041,0.002069138081115,0.004832930238572,0.011288378916847,0.026366508987304,0.061584821106603,0.143844988828766,0.335981828628378,0.784759970351461,1.83298071083243,4.28133239871939,10.0,282.7,291.0,309.6,349.0,420.9,522.7,630.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.4,287.8,301.7,330.0,380.0,453.8,544.3,640.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,45.2300784876613,32.5142857142857,0.1,0.316227766016838,1.0,3.16227766016838,10.0,,,,,,,0.000224514323793,6.87296066740645e-05,2.01574930938802e-05,4.8398202118577e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5655.0,0.0,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,31.6227766016838,1.0,0.985336797317791,0.955110697373705,0.870832346035857,0.681271646091137,0.40374702007644,0.175710767871533,0.0618616047402,0.018976895239807,0.004616475108863,0.0,1.00234514771121,0.067102641264405,-189.525,30.0,0.076013857878679,1.0,1.0,0.001,0.001725210549942,0.002976351441631,0.005134832907438,0.008858667904101,0.015283067326588,0.026366508987304,0.045487779470038,0.078475997035146,0.135387618002254,0.233572146909012,0.40296113202004,0.695192796177561,1.19935394620923,2.06913808111479,3.56969884682606,6.15848211066026,10.6246783089404,18.3298071083243,31.6227766016838,279.0,280.8,284.0,289.4,298.5,313.5,337.2,372.5,420.3,477.1,535.8,589.4,634.0,668.4,693.1,709.6,1000.0,1000.0,1000.0,1000.0,278.6,280.1,282.8,287.3,294.7,306.8,325.5,353.0,390.5,437.9,493.2,553.1,614.7,676.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.6635803662671,15.7785714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6121.0,0.0,1e-07,3.16227766016838e-07,1e-06,3.16227766016838e-06,1e-05,3.16227766016838e-05,0.0001,0.000316227766017,0.001,0.003162277660168,1.0,0.976900810443122,0.931201922947813,0.815728230681071,0.609182934284797,0.40126551813409,0.273129633486754,0.185159031079896,0.100902741693665,0.035539577142408,0.007960149430164,0.682264244414176,0.000309754481582,-100.0,650423.345565579,4.61760721271691e-05,1.0,1.0,1e-07,2.63665089873036e-07,6.95192796177561e-07,1.83298071083244e-06,4.83293023857175e-06,1.27427498570313e-05,3.35981828628378e-05,8.85866790410083e-05,0.000233572146909,0.000615848211066,0.001623776739189,0.004281332398719,0.011288378916847,0.029763514416313,0.078475997035146,0.206913808111479,0.545559478116851,1.43844988828766,3.79269019073225,10.0,279.2,283.7,295.3,323.5,384.4,487.6,616.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,284.3,291.3,304.0,325.9,360.6,410.2,473.1,544.4,618.9,692.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,62.2699537727237,38.2714285714286,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,,,,,0.001453806306095,0.000267868066336,5.26253650998143e-05,1.18962627647815e-05,3.01128146090655e-06,6.83402239737823e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6291.0,0.0,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,31.6227766016838,1.0,0.984877472950273,0.953778480047432,0.867354217196361,0.674546355213676,0.396392412416381,0.171321891620368,0.060108690685897,0.018404037414806,0.004479003432812,0.0,1.00215604500244,0.065106658426926,-88.7325,30.0,0.076013857878679,1.0,1.0,0.001,0.001725210549942,0.002976351441631,0.005134832907438,0.008858667904101,0.015283067326588,0.026366508987304,0.045487779470038,0.078475997035146,0.135387618002254,0.233572146909012,0.40296113202004,0.695192796177561,1.19935394620923,2.06913808111479,3.56969884682606,6.15848211066026,10.6246783089404,18.3298071083243,31.6227766016838,279.2,281.2,284.6,290.3,300.1,316.0,341.1,378.2,427.7,485.6,544.3,597.1,640.8,674.5,698.6,714.6,1000.0,1000.0,1000.0,1000.0,278.6,280.3,283.0,287.6,295.3,307.7,326.8,354.8,392.9,440.9,496.4,556.5,618.1,679.3,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,24.7057396454462,18.0071428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6500.0,0.0,0.001,0.003162277660168,0.01,0.031622776601684,0.1,0.316227766016838,1.0,3.16227766016838,10.0,31.6227766016838,1.0,0.985579951096384,0.958030531780068,0.886136803259763,0.732681800850607,0.500242807799046,0.266886035297359,0.110459459586307,0.036811749264467,0.009218638131367,0.0,0.896873511777551,0.126260482674932,-77.465,30.0,0.002044903484648,1.0,1.0,0.001,0.001725210549942,0.002976351441631,0.005134832907438,0.008858667904101,0.015283067326588,0.026366508987304,0.045487779470038,0.078475997035146,0.135387618002254,0.233572146909012,0.40296113202004,0.695192796177561,1.19935394620923,2.06913808111479,3.56969884682606,6.15848211066026,10.6246783089404,18.3298071083243,31.6227766016838,278.6,280.1,282.8,287.4,295.0,307.6,327.9,358.9,403.8,462.6,529.0,590.5,639.7,675.9,701.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.8,280.3,282.7,286.5,292.6,301.9,316.0,336.4,364.4,400.6,444.4,494.3,547.8,602.8,657.9,1000.0,1000.0,1000.0,1000.0,1000.0,50.4260514681317,35.6133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6712.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9838160162231524,0.9527374537497174,0.8720177899933108,0.704109607827913,0.4642413723156963,0.2404685846051348,0.0978373114058779,0.0323305552258123,0.0081099432974995,0.0,0.8962704652641226,0.1097619116889871,-66.19749999999999,30.0,0.0020449034846484,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,279.0,280.90000000000003,284.1,289.40000000000003,298.20000000000005,312.40000000000003,334.5,367.1,412.7000000000001,471.0,535.7,595.7,643.8000000000001,679.3000000000001,703.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,279.20000000000005,280.90000000000003,283.6,288.0,294.90000000000003,305.5,321.20000000000005,343.70000000000005,374.0,412.5,458.3,509.4,563.5,618.6,673.5,1000.0,1000.0,1000.0,1000.0,1000.0,44.86591876543563,32.08000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6767.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9882674753103088,0.9638307876669792,0.8939453887640912,0.7270697840771867,0.4564912457870891,0.2075707597339773,0.0738897218101609,0.0237728087690527,0.0074515525799095,0.0023364534384163,1.0084557731341073,2.3738999084543183e-06,-66.19749999999999,650423.3455655788,0.1292205265306377,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.8,283.0,294.5,324.0,389.8,500.7000000000001,626.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.1,281.20000000000005,289.5,310.90000000000003,358.20000000000005,441.0,550.6,667.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,38.74574631030946,26.81428571428572,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,0.0007361334496392,0.0002323682480519,7.327141855331193e-05,2.301140006636461e-05,7.097312242543119e-06,2.0899830887715483e-06,5.014827630790591e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6768.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9882646531870866,0.9638333724632052,0.8939457214085711,0.7271010561229102,0.4565164402889961,0.2075708099776247,0.0738871797200434,0.0237784703501787,0.0074518484507277,0.0023368156910688,1.0084838781213603,2.3732504457847497e-06,-66.19749999999999,650423.3455655788,0.1675323013630505,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.8,283.0,294.5,324.1,389.9,500.7000000000001,626.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.1,281.20000000000005,289.5,310.90000000000003,358.20000000000005,441.0,550.5,667.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,38.79020494918792,26.857142857142865,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,0.0007361658145626,0.0002324725362033,7.328170361776241e-05,2.3010590281449488e-05,7.134894872994137e-06,2.089788857689398e-06,5.022955825346395e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6774.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.988268075663674,0.9638212622759904,0.8939345498700312,0.7270432758918111,0.4564068767842733,0.2075044724034225,0.0738748730776437,0.0237742717025675,0.0074506218053481,0.0023368171521682,1.0085226539393786,2.37121114800806e-06,-66.19749999999999,650423.3455655788,0.0760138578786789,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.8,282.90000000000003,294.40000000000003,323.70000000000005,389.7000000000001,500.7000000000001,626.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.1,281.20000000000005,289.6,310.90000000000003,358.20000000000005,441.1,550.6,667.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,38.721496429170784,26.714285714285715,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,0.0007360997662531,0.0002324249355833,7.327889007428318e-05,2.3009566063091643e-05,7.117563920338491e-06,2.090276916370292e-06,5.017624106809271e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
